Customer ID,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
5360-XGYAZ,Q3,3,Stayed,No,0,47,4934,,
3557-HTYWR,Q3,4,Stayed,No,0,75,2831,,
1699-TLDLZ,Q3,3,Stayed,No,0,43,5293,,
5600-PDUJF,Q3,5,Stayed,No,0,75,5552,,
0567-XRHCU,Q3,3,Stayed,No,0,73,4479,,
2067-QYTCF,Q3,4,Stayed,No,0,55,5455,,
7407-SUJIZ,Q3,3,Stayed,No,0,50,2305,,
9150-KPBJQ,Q3,5,Stayed,No,0,27,3945,,
0052-DCKON,Q3,3,Stayed,No,0,42,5845,,
3654-ARMGP,Q3,4,Stayed,No,0,79,4730,,
9367-TCUYN,Q3,4,Stayed,No,0,32,5179,,
0708-SJDIS,Q3,5,Stayed,No,0,55,5567,,
2073-QBVBI,Q3,4,Stayed,No,0,80,2954,,
6928-ONTRW,Q3,3,Stayed,No,0,33,5451,,
5231-FIQPA,Q3,5,Stayed,No,0,40,3523,,
6617-WLBQC,Q3,4,Stayed,No,0,80,5939,,
2599-CIPQE,Q3,3,Stayed,No,0,61,5737,,
8774-GSBUN,Q3,5,Stayed,No,0,46,6011,,
7326-RIGQZ,Q3,4,Stayed,No,0,62,2651,,
1401-FTHFQ,Q3,5,Stayed,No,0,62,2170,,
0254-FNMCI,Q3,4,Stayed,No,0,37,5234,,
1848-LBZHY,Q3,3,Stayed,No,0,42,2547,,
8118-TJAFG,Q3,3,Stayed,No,0,60,2757,,
5429-LWCMV,Q3,5,Stayed,No,0,80,4041,,
7298-IZWLY,Q3,4,Joined,No,0,25,2742,,
3955-JBZZM,Q3,3,Stayed,No,0,80,2317,,
4815-TUMEQ,Q3,4,Stayed,No,0,38,4190,,
9909-IDLEK,Q3,4,Stayed,No,0,26,3222,,
4092-OFQZS,Q3,3,Stayed,No,0,40,4147,,
1561-BWHIN,Q3,5,Stayed,No,0,27,4464,,
9927-DSWDF,Q3,3,Stayed,No,0,68,2429,,
9500-LTVBP,Q3,5,Stayed,No,0,31,3999,,
7252-NTGSS,Q3,3,Joined,No,0,48,4131,,
8149-AIQCG,Q3,5,Stayed,No,0,62,3271,,
0899-WZRSD,Q3,3,Stayed,No,0,31,5680,,
3255-GRXMG,Q3,5,Stayed,No,0,75,4403,,
4828-FAZPK,Q3,4,Stayed,No,0,65,3855,,
6094-ZIVKX,Q3,4,Stayed,No,0,45,6309,,
3262-EIDHV,Q3,4,Stayed,No,0,49,6375,,
7354-OIJLX,Q3,5,Stayed,No,0,70,5212,,
1376-HHBDV,Q3,3,Stayed,No,0,71,4864,,
6133-OZILE,Q3,3,Stayed,No,0,32,5381,,
7191-ADRGF,Q3,3,Stayed,No,0,64,3222,,
5018-LXQQG,Q3,3,Stayed,No,0,80,4631,,
6892-BOGQE,Q3,4,Stayed,No,0,53,4030,,
1746-TGTWV,Q3,5,Joined,No,0,70,3514,,
8050-WYBND,Q3,3,Stayed,No,0,28,5941,,
2821-WARNZ,Q3,5,Stayed,No,0,34,4170,,
4879-GZLFH,Q3,5,Stayed,No,0,33,5697,,
8314-HTWVE,Q3,3,Stayed,No,0,60,3973,,
9402-ROUMJ,Q3,3,Stayed,No,0,64,5588,,
2507-QZPQS,Q3,5,Stayed,No,0,23,4999,,
7159-NOKYQ,Q3,4,Stayed,No,0,59,4001,,
5707-ZMDJP,Q3,4,Stayed,No,0,27,4590,,
8779-YIQQA,Q3,3,Stayed,No,0,47,3243,,
7136-IHZJA,Q3,4,Stayed,No,0,43,5807,,
8966-OIQHG,Q3,4,Stayed,No,0,59,2258,,
7074-STDCN,Q3,5,Stayed,No,0,58,4436,,
8739-QOTTN,Q3,4,Joined,No,0,74,5761,,
1399-OUPJN,Q3,5,Stayed,No,0,80,4235,,
0277-BKSQP,Q3,4,Stayed,No,0,62,4854,,
5774-XZTQC,Q3,4,Stayed,No,0,75,4484,,
2676-SSLTO,Q3,3,Stayed,No,0,33,6138,,
6266-QHOJZ,Q3,3,Stayed,No,0,77,6421,,
7269-JISCY,Q3,3,Stayed,No,0,39,4055,,
0363-SVHYR,Q3,4,Stayed,No,0,60,6452,,
8547-NSBBO,Q3,3,Stayed,No,0,37,5154,,
6591-QGOYB,Q3,3,Stayed,No,0,25,2754,,
9070-BCKQP,Q3,3,Stayed,No,0,21,4498,,
6421-SZVEM,Q3,3,Stayed,No,0,75,5802,,
1328-EUZHC,Q3,4,Stayed,No,0,30,4329,,
8878-RYUKI,Q3,3,Stayed,No,0,40,6107,,
9633-DENPU,Q3,4,Stayed,No,0,33,2613,,
7811-JIVPF,Q3,5,Stayed,No,0,47,4790,,
7113-HIPFI,Q3,3,Stayed,No,0,53,5500,,
8541-QVFKM,Q3,3,Stayed,No,0,61,5777,,
9258-CNWAC,Q3,4,Stayed,No,0,27,6208,,
6374-AFWOX,Q3,4,Stayed,No,0,79,2680,,
5317-FLPJF,Q3,3,Stayed,No,0,67,4824,,
7621-VPNET,Q3,3,Stayed,No,0,25,2219,,
6034-YMTOB,Q3,5,Stayed,No,0,40,2296,,
4903-CNOZC,Q3,4,Stayed,No,0,29,2064,,
4353-HYOJD,Q3,3,Stayed,No,0,75,5580,,
7267-FRMJW,Q3,3,Stayed,No,0,46,5306,,
4188-FRABG,Q3,4,Stayed,No,0,22,5586,,
0620-DLSLK,Q3,3,Stayed,No,0,71,2054,,
3850-OKINF,Q3,3,Stayed,No,0,62,4756,,
1156-ZFYDO,Q3,3,Joined,No,0,38,3666,,
5549-ZGHFB,Q3,5,Stayed,No,0,57,6019,,
7577-SWIFR,Q3,5,Joined,No,0,28,5579,,
0303-WMMRN,Q3,3,Stayed,No,0,27,3056,,
6408-OTUBZ,Q3,3,Stayed,No,0,53,4494,,
5204-HMGYF,Q3,3,Stayed,No,0,68,4567,,
3727-OVPRY,Q3,4,Stayed,No,0,43,5517,,
3797-FKOGQ,Q3,5,Stayed,No,0,41,3157,,
7622-NXQZR,Q3,4,Stayed,No,0,31,2653,,
6196-HBOBZ,Q3,4,Stayed,No,0,80,6300,,
3970-XGJDU,Q3,4,Stayed,No,0,64,4937,,
7017-VFULY,Q3,3,Joined,No,0,26,4158,,
5562-YJQGT,Q3,5,Joined,No,0,40,3746,,
8807-OPMBM,Q3,5,Stayed,No,0,42,4466,,
8294-UIMBA,Q3,5,Stayed,No,0,68,4584,,
8109-YUOHE,Q3,3,Stayed,No,0,56,5025,,
5840-NVDCG,Q3,3,Stayed,No,0,43,3559,,
8092-NLTGF,Q3,5,Stayed,No,0,35,5398,,
5928-QLDHB,Q3,5,Stayed,No,0,62,2062,,
9840-EFJQB,Q3,4,Joined,No,0,80,4237,,
0696-UKTOX,Q3,4,Stayed,No,0,80,2496,,
4801-KFYKL,Q3,5,Stayed,No,0,20,4119,,
3472-OAOOR,Q3,3,Stayed,No,0,79,3422,,
6135-OZQVA,Q3,4,Stayed,No,0,51,4389,,
2252-JHJGE,Q3,3,Stayed,No,0,22,4344,,
4188-PCPIG,Q3,3,Stayed,No,0,32,5779,,
7105-BENQF,Q3,4,Stayed,No,0,51,4442,,
7721-DVEKZ,Q3,3,Joined,No,0,73,4639,,
3566-VVORZ,Q3,3,Stayed,No,0,60,5790,,
9507-HSMMZ,Q3,3,Stayed,No,0,41,6094,,
2480-SQIOB,Q3,5,Stayed,No,0,63,2114,,
7813-TKCVO,Q3,3,Stayed,No,0,57,4390,,
0128-MKWSG,Q3,4,Stayed,No,0,45,3287,,
4350-ZTLPI,Q3,4,Stayed,No,0,36,4163,,
0361-HJRDX,Q3,3,Stayed,No,0,40,4146,,
5727-MYATE,Q3,4,Stayed,No,0,46,5028,,
3823-KYNQY,Q3,5,Stayed,No,0,71,4443,,
7570-WELNY,Q3,3,Stayed,No,0,41,5520,,
3021-VLNRJ,Q3,4,Stayed,No,0,34,4798,,
6907-FLBER,Q3,5,Joined,No,0,78,3259,,
5982-PSMKW,Q3,4,Stayed,No,0,71,5991,,
3507-GASNP,Q3,3,Stayed,No,0,74,5316,,
7096-ZNBZI,Q3,4,Stayed,No,0,55,5534,,
1676-MQAOA,Q3,3,Stayed,No,0,55,6284,,
7566-DSRLQ,Q3,4,Stayed,No,0,70,5065,,
7245-JMTTQ,Q3,4,Stayed,No,0,47,4363,,
6050-IJRHS,Q3,5,Stayed,No,0,41,6319,,
6202-JVYEU,Q3,4,Stayed,No,0,31,3643,,
8591-TKMZH,Q3,4,Stayed,No,0,76,4952,,
0734-OXWBT,Q3,3,Joined,No,0,56,2584,,
0365-TRTPY,Q3,3,Stayed,No,0,44,5135,,
7349-ALMUX,Q3,4,Stayed,No,0,27,3183,,
6502-KUGLL,Q3,3,Stayed,No,0,26,5723,,
1841-YSJGV,Q3,4,Stayed,No,0,59,6258,,
3511-BFTJW,Q3,4,Stayed,No,0,58,4710,,
5018-HEKFO,Q3,3,Stayed,No,0,78,5594,,
2923-ARZLG,Q3,5,Stayed,No,0,69,4890,,
3976-NLDEZ,Q3,3,Joined,No,0,52,5370,,
2282-YGNOR,Q3,3,Stayed,No,0,63,2810,,
6854-EXGSF,Q3,3,Stayed,No,0,38,3033,,
1241-EZFMJ,Q3,4,Stayed,No,0,41,6015,,
5376-PCKNB,Q3,5,Stayed,No,0,29,4750,,
8044-BGWPI,Q3,4,Stayed,No,0,40,5209,,
4060-LDNLU,Q3,5,Stayed,No,0,38,4329,,
3589-PPVKW,Q3,4,Stayed,No,0,31,5457,,
5887-IKKYO,Q3,4,Stayed,No,0,49,4777,,
1755-RMCXH,Q3,4,Joined,No,0,38,5113,,
3858-XHYJO,Q3,4,Stayed,No,0,41,4078,,
4299-SIMNS,Q3,4,Stayed,No,0,68,4544,,
7025-IWFHT,Q3,3,Stayed,No,0,66,5549,,
6261-LHRTG,Q3,4,Stayed,No,0,23,4020,,
7841-FCRQD,Q3,3,Stayed,No,0,49,3160,,
2056-EVGZL,Q3,3,Stayed,No,0,39,4437,,
7753-USQYQ,Q3,3,Stayed,No,0,40,5151,,
7661-CPURM,Q3,3,Stayed,No,0,78,4446,,
6233-HXJMX,Q3,3,Stayed,No,0,32,5470,,
5902-WBLSE,Q3,3,Stayed,No,0,67,5219,,
3239-TPHPZ,Q3,4,Stayed,No,0,74,5453,,
5115-GZDEL,Q3,3,Stayed,No,0,25,5592,,
3338-CVVEH,Q3,5,Stayed,No,0,25,5674,,
4393-GEADV,Q3,3,Stayed,No,0,72,5035,,
8486-AYEQH,Q3,5,Stayed,No,0,63,2421,,
2495-KZNFB,Q3,4,Stayed,No,0,44,4460,,
4560-WQAQW,Q3,3,Stayed,No,0,29,4244,,
4274-DRSQT,Q3,5,Stayed,No,0,27,5868,,
2027-DNKIV,Q3,4,Stayed,No,0,31,3483,,
2885-HIJDH,Q3,3,Stayed,No,0,49,4667,,
5424-RLQLC,Q3,3,Stayed,No,0,20,2385,,
6507-DTJZV,Q3,5,Stayed,No,0,43,3660,,
7673-BQGKU,Q3,4,Stayed,No,0,23,4554,,
2725-IWWBA,Q3,4,Stayed,No,0,44,4258,,
1061-PNTHC,Q3,3,Stayed,No,0,67,5012,,
0394-YONDK,Q3,3,Stayed,No,0,39,5114,,
6574-MCOEH,Q3,5,Stayed,No,0,73,3555,,
7399-QHBJS,Q3,3,Stayed,No,0,65,6063,,
0997-YTLNY,Q3,3,Stayed,No,0,74,3749,,
9479-HYNYL,Q3,5,Stayed,No,0,24,5617,,
9708-KFDBY,Q3,4,Joined,No,0,28,4801,,
3642-GKTCT,Q3,4,Stayed,No,0,53,4785,,
0774-RMNUW,Q3,4,Stayed,No,0,63,6420,,
1334-PDUKM,Q3,5,Stayed,No,0,39,4480,,
0756-MPZRL,Q3,3,Stayed,No,0,22,3007,,
2242-MFOTG,Q3,4,Stayed,No,0,54,3957,,
2927-CVULT,Q3,3,Stayed,No,0,43,4190,,
8745-PVESG,Q3,4,Stayed,No,0,41,5281,,
7647-GYYKX,Q3,3,Stayed,No,0,79,5646,,
9700-ISPUP,Q3,5,Stayed,No,0,44,3137,,
9839-ETQOE,Q3,3,Stayed,No,0,72,3176,,
9027-TMATR,Q3,4,Stayed,No,0,24,3972,,
1941-HOSAM,Q3,3,Joined,No,0,47,4142,,
9110-HSGTV,Q3,3,Stayed,No,0,80,4631,,
0704-VCUMB,Q3,3,Stayed,No,0,55,5974,,
6171-ZTVYB,Q3,3,Stayed,No,0,29,2168,,
1935-IMVBB,Q3,4,Stayed,No,0,49,5955,,
2535-PBCGC,Q3,3,Stayed,No,0,30,4858,,
1470-PSXNM,Q3,3,Stayed,No,0,65,5542,,
2498-XLDZR,Q3,4,Stayed,No,0,42,4343,,
5338-YHWYT,Q3,3,Stayed,No,0,77,5447,,
7718-UPSKJ,Q3,4,Stayed,No,0,26,4328,,
8731-WBBMB,Q3,4,Stayed,No,0,55,3350,,
1448-CYWKC,Q3,4,Stayed,No,0,59,4605,,
7901-IIDQV,Q3,3,Stayed,No,0,51,3398,,
2690-DVRVK,Q3,3,Stayed,No,0,54,3629,,
1270-XKUCC,Q3,3,Stayed,No,0,38,5045,,
0334-ZFJSR,Q3,4,Stayed,No,0,68,5501,,
5583-EJXRD,Q3,4,Stayed,No,0,68,4896,,
4565-EVZMJ,Q3,4,Stayed,No,0,40,5774,,
3327-YBAKM,Q3,3,Stayed,No,0,55,5369,,
9441-QHEVC,Q3,4,Joined,No,0,30,2091,,
6705-LNMDD,Q3,3,Stayed,No,0,46,5741,,
2580-ASVVY,Q3,4,Stayed,No,0,33,4051,,
3370-GQEAL,Q3,3,Stayed,No,0,21,3409,,
5032-USPKF,Q3,3,Stayed,No,0,78,2604,,
4254-QPEDE,Q3,4,Stayed,No,0,23,4275,,
6283-GITPX,Q3,3,Stayed,No,0,26,4633,,
0771-CHWSK,Q3,3,Stayed,No,0,78,4838,,
9788-HNGUT,Q3,3,Stayed,No,0,78,5949,,
9495-REDIY,Q3,3,Stayed,No,0,29,5079,,
5375-XLDOF,Q3,4,Stayed,No,0,51,6082,,
1172-VIYBP,Q3,3,Stayed,No,0,22,4975,,
6559-PDZLR,Q3,3,Stayed,No,0,62,4191,,
8992-OBVDG,Q3,4,Stayed,No,0,63,2926,,
4273-MBHYA,Q3,3,Joined,No,0,38,2432,,
4724-WXVWF,Q3,3,Stayed,No,0,33,4334,,
5701-GUXDC,Q3,3,Stayed,No,0,29,2519,,
1460-UZPRJ,Q3,4,Stayed,No,0,72,5971,,
6082-GLJIX,Q3,5,Stayed,No,0,22,4769,,
2495-TTHBQ,Q3,3,Stayed,No,0,24,5602,,
0485-ZBSLN,Q3,5,Stayed,No,0,39,6263,,
3810-PJUHR,Q3,3,Stayed,No,0,69,6059,,
0847-HGRML,Q3,3,Stayed,No,0,37,4402,,
8232-CTLKO,Q3,3,Stayed,No,0,80,5979,,
9227-YBAXE,Q3,3,Stayed,No,0,26,5314,,
9860-LISIZ,Q3,5,Stayed,No,0,68,2864,,
0112-QAWRZ,Q3,3,Stayed,No,0,66,5560,,
4043-MKDTV,Q3,5,Stayed,No,0,31,6319,,
9229-RQABD,Q3,4,Stayed,No,0,70,3076,,
8313-KTIHG,Q3,3,Stayed,No,0,58,5281,,
5320-BRKGK,Q3,3,Stayed,No,0,62,4292,,
6284-KMNUF,Q3,3,Stayed,No,0,25,4615,,
6229-UOLQL,Q3,3,Stayed,No,0,55,5845,,
3137-LUPIX,Q3,4,Stayed,No,0,61,3334,,
6143-JQKEA,Q3,3,Stayed,No,0,80,5586,,
8676-OOQEJ,Q3,4,Stayed,No,0,29,3030,,
9701-CDXHR,Q3,4,Stayed,No,0,55,5187,,
8124-NZVGJ,Q3,3,Stayed,No,0,52,2979,,
2162-FRZAA,Q3,5,Stayed,No,0,24,5374,,
5118-MUEYH,Q3,3,Stayed,No,0,42,3109,,
5627-TVBPP,Q3,4,Stayed,No,0,72,3726,,
3936-QQFLL,Q3,4,Joined,No,0,67,4064,,
2589-AYCRP,Q3,4,Stayed,No,0,71,4934,,
4067-HLYQI,Q3,4,Stayed,No,0,29,4860,,
5124-EOGYE,Q3,3,Stayed,No,0,35,2598,,
5057-RKGLH,Q3,3,Stayed,No,0,70,5352,,
0292-WEGCH,Q3,3,Stayed,No,0,45,6275,,
8910-ICHIU,Q3,3,Stayed,No,0,54,4727,,
4097-YODCF,Q3,4,Stayed,No,0,78,5382,,
9715-WZCLW,Q3,3,Stayed,No,0,43,4603,,
9786-YWNHU,Q3,3,Stayed,No,0,48,5733,,
6407-GSJNL,Q3,5,Stayed,No,0,77,5458,,
4049-ZPALD,Q3,4,Stayed,No,0,68,5483,,
6833-JMZYP,Q3,3,Stayed,No,0,77,4521,,
1310-QRITU,Q3,3,Stayed,No,0,65,5877,,
8961-QDZZJ,Q3,5,Stayed,No,0,70,6245,,
9715-SBVSU,Q3,4,Stayed,No,0,22,3186,,
7929-SKFGK,Q3,4,Stayed,No,0,24,4280,,
2300-RQGOI,Q3,5,Stayed,No,0,62,2295,,
3563-SVYLG,Q3,3,Stayed,No,0,59,5215,,
4998-IKFSE,Q3,5,Stayed,No,0,32,3936,,
8630-QSGXK,Q3,3,Stayed,No,0,59,4708,,
2455-USLMV,Q3,3,Stayed,No,0,35,3727,,
9488-FVZCC,Q3,3,Stayed,No,0,78,4390,,
5995-WWKKG,Q3,5,Stayed,No,0,31,5987,,
7879-CGSFV,Q3,4,Stayed,No,0,22,5101,,
9921-EZKBY,Q3,4,Stayed,No,0,38,3087,,
7432-FFVAR,Q3,5,Stayed,No,0,38,5187,,
7246-ZGQDF,Q3,3,Joined,No,0,54,4359,,
4456-RHSNB,Q3,3,Stayed,No,0,27,5735,,
2481-SBOYW,Q3,4,Stayed,No,0,54,4673,,
7109-MFBYV,Q3,3,Stayed,No,0,68,5451,,
1833-TCXKK,Q3,5,Stayed,No,0,27,3301,,
1832-PEUTS,Q3,4,Stayed,No,0,68,5995,,
8660-BUETV,Q3,5,Joined,No,0,20,3422,,
0580-PIQHM,Q3,3,Stayed,No,0,52,3275,,
5696-CEIQJ,Q3,3,Stayed,No,0,40,4376,,
1696-HXOWK,Q3,3,Stayed,No,0,65,5856,,
3026-ATZYV,Q3,3,Stayed,No,0,64,4131,,
4012-YCFAI,Q3,3,Stayed,No,0,79,6174,,
9970-QBCDA,Q3,5,Stayed,No,0,74,5387,,
9496-IVVRP,Q3,3,Stayed,No,0,49,5777,,
2657-VPXTA,Q3,4,Stayed,No,0,54,4531,,
6551-VLJMV,Q3,3,Stayed,No,0,29,2236,,
1221-GHZEP,Q3,3,Stayed,No,0,47,5172,,
9289-LBQVU,Q3,4,Stayed,No,0,49,5037,,
3458-IDMFK,Q3,3,Stayed,No,0,74,5161,,
6933-FHBZC,Q3,4,Stayed,No,0,46,3079,,
0221-NAUXK,Q3,5,Stayed,No,0,48,3044,,
9770-KXGQU,Q3,3,Stayed,No,0,20,4635,,
6538-POCHL,Q3,3,Stayed,No,0,21,4396,,
3002-WQZWT,Q3,5,Stayed,No,0,55,3982,,
4277-UDIEF,Q3,3,Stayed,No,0,50,3019,,
1208-NBVFH,Q3,3,Stayed,No,0,68,3235,,
4912-PIGUY,Q3,3,Joined,No,0,46,2196,,
2725-TTRIQ,Q3,3,Stayed,No,0,69,5598,,
3374-TTZTK,Q3,3,Stayed,No,0,36,4969,,
8990-ZXLSU,Q3,3,Stayed,No,0,50,5121,,
2275-RBYQS,Q3,3,Joined,No,0,50,4916,,
4419-UJMUS,Q3,4,Stayed,No,0,73,4637,,
7794-JASDG,Q3,3,Joined,No,0,80,2250,,
7609-YBPXG,Q3,3,Stayed,No,0,44,5418,,
5519-TEEUH,Q3,3,Stayed,No,0,57,5759,,
0804-XBFBV,Q3,3,Stayed,No,0,57,5916,,
2676-OXPPQ,Q3,3,Stayed,No,0,45,2482,,
3703-TTEPD,Q3,3,Stayed,No,0,45,2887,,
2799-TSLAG,Q3,4,Stayed,No,0,51,4533,,
2208-NKVVH,Q3,4,Stayed,No,0,51,4432,,
7139-JZFVG,Q3,3,Stayed,No,0,43,6026,,
4987-GQWPO,Q3,4,Stayed,No,0,33,4580,,
1757-TCATG,Q3,3,Stayed,No,0,49,3942,,
4776-XSKYQ,Q3,4,Stayed,No,0,64,5988,,
8048-DSDFQ,Q3,5,Joined,No,0,42,4496,,
5753-QQWPW,Q3,3,Stayed,No,0,69,4131,,
6010-DDPPW,Q3,4,Stayed,No,0,30,4279,,
6693-FRIRW,Q3,3,Stayed,No,0,80,5948,,
6586-MYGKD,Q3,3,Stayed,No,0,47,6280,,
3173-NVMPX,Q3,5,Stayed,No,0,80,4291,,
0623-GDISB,Q3,3,Joined,No,0,27,5838,,
2892-GESUL,Q3,5,Stayed,No,0,36,2269,,
2043-WVTQJ,Q3,4,Joined,No,0,36,5664,,
8034-RYTVV,Q3,4,Stayed,No,0,30,5735,,
3863-QSTYI,Q3,3,Stayed,No,0,38,5687,,
5044-LRQAQ,Q3,3,Stayed,No,0,73,2551,,
1716-LSAMB,Q3,3,Stayed,No,0,39,5083,,
1333-PBMXB,Q3,3,Stayed,No,0,70,6466,,
6546-OPBBH,Q3,5,Stayed,No,0,26,5895,,
9127-QRZMH,Q3,3,Stayed,No,0,35,5981,,
5919-VCZYM,Q3,5,Joined,No,0,58,4394,,
9644-KVCNC,Q3,4,Stayed,No,0,77,4928,,
2137-DQMEV,Q3,3,Stayed,No,0,68,4112,,
8174-LNWMW,Q3,5,Stayed,No,0,46,5581,,
7964-VEXDG,Q3,3,Stayed,No,0,62,4579,,
2404-JIBFC,Q3,3,Stayed,No,0,67,5661,,
4632-PAOYU,Q3,3,Stayed,No,0,61,2233,,
2990-OGYTD,Q3,5,Stayed,No,0,31,5037,,
7880-XSOJX,Q3,4,Stayed,No,0,74,4282,,
4589-IUAJB,Q3,4,Stayed,No,0,75,4118,,
8457-XIGKN,Q3,4,Stayed,No,0,27,5909,,
6072-NUQCB,Q3,3,Stayed,No,0,51,3339,,
8838-GPHZP,Q3,5,Stayed,No,0,23,6469,,
8750-QWZAJ,Q3,4,Stayed,No,0,22,5169,,
6918-UMQCG,Q3,3,Stayed,No,0,46,3391,,
0675-NCDYU,Q3,3,Stayed,No,0,74,6491,,
6339-DKLMK,Q3,3,Stayed,No,0,49,4959,,
1346-PJWTK,Q3,3,Stayed,No,0,70,4806,,
5088-QZLRL,Q3,5,Joined,No,0,56,2729,,
4397-FRLTA,Q3,4,Stayed,No,0,75,5535,,
3057-VJJQE,Q3,3,Stayed,No,0,24,5498,,
2302-OUZXB,Q3,5,Stayed,No,0,70,4552,,
2270-CHBFN,Q3,3,Stayed,No,0,20,2221,,
5982-FPVQN,Q3,3,Stayed,No,0,22,3407,,
9107-UKCKY,Q3,5,Stayed,No,0,24,6432,,
4654-ULTTN,Q3,3,Stayed,No,0,60,6447,,
5546-BYZSM,Q3,5,Stayed,No,0,80,2839,,
1492-KGETH,Q3,4,Stayed,No,0,42,4422,,
4163-HFTUK,Q3,4,Stayed,No,0,78,4120,,
8215-NGSPE,Q3,3,Stayed,No,0,46,3413,,
8859-YSTWS,Q3,5,Stayed,No,0,44,4254,,
7601-DHFWZ,Q3,3,Stayed,No,0,66,3948,,
1998-VHJHK,Q3,5,Stayed,No,0,38,5606,,
0487-VVUVK,Q3,4,Stayed,No,0,57,3829,,
5063-IUOKK,Q3,5,Stayed,No,0,41,2016,,
4508-OEBEY,Q3,3,Stayed,No,0,61,5611,,
0027-KWYKW,Q3,4,Stayed,No,0,78,3585,,
2308-STERM,Q3,5,Joined,No,0,63,5816,,
5982-XMDEX,Q3,3,Stayed,No,0,46,4404,,
6051-PTVNS,Q3,3,Stayed,No,0,29,5390,,
2877-VDUER,Q3,3,Stayed,No,0,78,5691,,
9152-AMKAK,Q3,5,Stayed,No,0,26,2706,,
9432-VOFYX,Q3,5,Stayed,No,0,56,5420,,
8049-WJCLQ,Q3,4,Stayed,No,0,52,5318,,
6586-PSJOX,Q3,4,Stayed,No,0,73,3608,,
9705-ZJBCG,Q3,3,Stayed,No,0,43,4977,,
9670-BPNXF,Q3,3,Stayed,No,0,80,2935,,
3913-FCUUW,Q3,3,Stayed,No,0,48,4463,,
3301-VKTGC,Q3,3,Stayed,No,0,48,4380,,
9555-SAHUZ,Q3,3,Stayed,No,0,23,5499,,
0816-TSPHQ,Q3,3,Joined,No,0,79,3976,,
9932-WBWIK,Q3,5,Stayed,No,0,46,5597,,
5286-YHCVC,Q3,4,Stayed,No,0,21,4165,,
9115-YQHGA,Q3,5,Stayed,No,0,67,3355,,
8963-MQVYN,Q3,3,Stayed,No,0,44,3169,,
2458-EOMRE,Q3,4,Stayed,No,0,24,4171,,
6542-LWGXJ,Q3,4,Joined,No,0,70,2730,,
5567-GZKQY,Q3,4,Stayed,No,0,20,4335,,
1222-LRYKO,Q3,3,Stayed,No,0,22,2189,,
2087-QAREY,Q3,3,Stayed,No,0,53,5722,,
4423-JWZJN,Q3,4,Stayed,No,0,53,4799,,
6490-FGZAT,Q3,5,Stayed,No,0,79,3266,,
7452-FOLON,Q3,5,Stayed,No,0,53,5986,,
2320-TZRRH,Q3,3,Stayed,No,0,59,4700,,
4942-VZZOM,Q3,3,Stayed,No,0,25,4703,,
7502-BNYGS,Q3,5,Stayed,No,0,53,2333,,
6147-CBCRA,Q3,4,Stayed,No,0,22,5759,,
6047-SUHPR,Q3,3,Stayed,No,0,58,3093,,
9752-ZNQUT,Q3,5,Joined,No,0,24,3704,,
5666-MBJPT,Q3,4,Stayed,No,0,46,5449,,
7312-XSBAT,Q3,4,Joined,No,0,79,2908,,
3096-GKWEB,Q3,4,Stayed,No,0,40,4477,,
2371-JQHZZ,Q3,5,Stayed,No,0,29,5886,,
0674-GCDXG,Q3,4,Stayed,No,0,38,5816,,
1121-QSIVB,Q3,3,Stayed,No,0,43,5044,,
4396-KLSEH,Q3,5,Stayed,No,0,71,5918,,
2824-MYYBN,Q3,4,Stayed,No,0,29,2969,,
6345-HOVES,Q3,4,Stayed,No,0,29,3800,,
8318-LCNBW,Q3,3,Stayed,No,0,43,5638,,
6469-QJKZW,Q3,3,Stayed,No,0,26,2198,,
6370-ZVHDV,Q3,4,Stayed,No,0,71,4501,,
5915-DGNVC,Q3,4,Stayed,No,0,79,6193,,
6260-XLACS,Q3,3,Stayed,No,0,43,5018,,
3566-CAAYU,Q3,5,Stayed,No,0,56,5644,,
4983-CCWMC,Q3,4,Joined,No,0,39,5487,,
9103-CXVOK,Q3,4,Joined,No,0,27,3068,,
2896-TBNBE,Q3,3,Stayed,No,0,26,3387,,
3841-CONLJ,Q3,3,Joined,No,0,54,4099,,
4475-NVTLU,Q3,3,Stayed,No,0,24,3451,,
9386-LDCZR,Q3,3,Stayed,No,0,27,2496,,
9585-KKMFD,Q3,3,Stayed,No,0,60,5743,,
5399-ZIMKF,Q3,3,Stayed,No,0,34,3319,,
0336-KXKFK,Q3,3,Stayed,No,0,38,4085,,
5619-XZZKR,Q3,4,Stayed,No,0,35,2195,,
3948-FVVRP,Q3,4,Stayed,No,0,73,2848,,
0983-TATYJ,Q3,3,Stayed,No,0,59,4935,,
1813-JYWTO,Q3,4,Stayed,No,0,62,4202,,
6719-OXYBR,Q3,3,Stayed,No,0,51,5559,,
6476-YHMGA,Q3,5,Stayed,No,0,76,3851,,
0168-XZKBB,Q3,5,Stayed,No,0,64,5072,,
3785-NRHYR,Q3,3,Joined,No,0,31,3192,,
4537-DKTAL,Q3,5,Joined,No,0,70,4372,,
5602-BVFMK,Q3,5,Stayed,No,0,77,2868,,
6297-NOOPG,Q3,4,Stayed,No,0,64,5979,,
8204-TIFGJ,Q3,3,Stayed,No,0,43,3630,,
8903-XEBGX,Q3,3,Joined,No,0,67,4594,,
1089-XZWHH,Q3,5,Stayed,No,0,31,3594,,
